timestamp,date,time,vehicle_type,direction,vehicle_id,total_in,total_out
2026-01-21T01:50:20.752812,2026-01-21,01:50:20,car,ENTRY,9063,694,688
2026-01-21T01:50:21.959009,2026-01-21,01:50:21,truck,ENTRY,9064,695,688
2026-01-21T01:50:23.300660,2026-01-21,01:50:23,truck,ENTRY,9064,696,688
2026-01-21T01:50:23.634819,2026-01-21,01:50:23,car,ENTRY,9065,697,688
2026-01-21T01:50:23.903993,2026-01-21,01:50:23,motorcycle,ENTRY,9065,698,688
2026-01-21T01:50:24.640589,2026-01-21,01:50:24,car,ENTRY,9072,699,688
2026-01-21T01:50:26.249668,2026-01-21,01:50:26,motorcycle,EXIT,9074,699,689
2026-01-21T01:50:26.988677,2026-01-21,01:50:26,car,EXIT,9075,699,690
2026-01-21T01:50:29.477270,2026-01-21,01:50:29,car,ENTRY,9094,700,690
2026-01-21T01:50:30.552268,2026-01-21,01:50:30,car,ENTRY,9105,701,690
2026-01-21T01:50:31.622075,2026-01-21,01:50:31,motorcycle,ENTRY,9106,702,690
2026-01-21T01:50:32.360543,2026-01-21,01:50:32,bus,EXIT,9113,702,691
2026-01-21T01:50:33.030376,2026-01-21,01:50:33,car,EXIT,9118,702,692
2026-01-21T01:50:33.233712,2026-01-21,01:50:33,bus,ENTRY,9119,703,692
2026-01-21T01:50:33.566775,2026-01-21,01:50:33,car,ENTRY,9119,704,692
2026-01-21T01:50:33.971361,2026-01-21,01:50:33,car,ENTRY,9120,705,692
2026-01-21T01:50:34.571255,2026-01-21,01:50:34,car,ENTRY,9120,706,692
2026-01-21T01:50:36.651868,2026-01-21,01:50:36,car,ENTRY,9135,707,692
2026-01-21T01:50:36.854025,2026-01-21,01:50:36,car,ENTRY,9135,708,692
2026-01-21T01:50:36.924564,2026-01-21,01:50:36,bus,EXIT,9135,708,693
2026-01-21T01:50:37.256206,2026-01-21,01:50:37,car,ENTRY,9135,709,693
2026-01-21T01:50:38.130915,2026-01-21,01:50:38,car,ENTRY,9138,710,693
2026-01-21T01:50:39.131950,2026-01-21,01:50:39,truck,EXIT,9147,710,694
2026-01-21T01:50:39.334618,2026-01-21,01:50:39,truck,ENTRY,9147,711,694
2026-01-21T01:50:41.210057,2026-01-21,01:50:41,motorcycle,ENTRY,9150,712,694
2026-01-21T01:50:42.347344,2026-01-21,01:50:42,motorcycle,EXIT,9152,712,695
2026-01-21T01:50:43.757338,2026-01-21,01:50:43,car,ENTRY,9164,713,695
2026-01-21T01:50:44.428023,2026-01-21,01:50:44,car,ENTRY,9166,714,695
2026-01-21T01:50:44.628427,2026-01-21,01:50:44,car,EXIT,9166,714,696
2026-01-21T01:50:45.297492,2026-01-21,01:50:45,car,ENTRY,9175,715,696
2026-01-21T01:50:45.567228,2026-01-21,01:50:45,car,EXIT,9183,715,697
2026-01-21T01:50:47.312680,2026-01-21,01:50:47,car,ENTRY,9193,716,697
2026-01-21T01:50:48.247672,2026-01-21,01:50:48,car,EXIT,9199,716,698
2026-01-21T01:50:48.322711,2026-01-21,01:50:48,car,ENTRY,9200,717,698
2026-01-21T01:50:49.186811,2026-01-21,01:50:49,car,EXIT,9212,717,699
2026-01-21T01:50:49.457079,2026-01-21,01:50:49,bus,ENTRY,9216,718,699
2026-01-21T01:50:50.136814,2026-01-21,01:50:50,car,EXIT,9223,718,700
2026-01-21T01:50:50.392942,2026-01-21,01:50:50,car,EXIT,9223,718,701
2026-01-21T01:50:51.866050,2026-01-21,01:50:51,car,EXIT,9226,718,702
2026-01-21T01:50:52.944779,2026-01-21,01:50:52,car,ENTRY,9226,719,702
2026-01-21T01:50:53.612918,2026-01-21,01:50:53,car,EXIT,9226,719,703
2026-01-21T01:50:54.081524,2026-01-21,01:50:54,car,EXIT,9226,719,704
2026-01-21T01:50:54.484024,2026-01-21,01:50:54,bus,ENTRY,9226,720,704
2026-01-21T01:50:54.752576,2026-01-21,01:50:54,truck,EXIT,9226,720,705
2026-01-21T01:50:55.624562,2026-01-21,01:50:55,truck,ENTRY,9228,721,705
2026-01-21T01:50:57.098176,2026-01-21,01:50:57,motorcycle,ENTRY,9229,722,705
2026-01-21T01:51:00.208628,2026-01-21,01:51:00,bus,ENTRY,9238,723,705
2026-01-21T01:51:00.608964,2026-01-21,01:51:00,bus,ENTRY,9239,724,705
2026-01-21T01:51:01.615450,2026-01-21,01:51:01,motorcycle,ENTRY,9240,725,705
2026-01-21T01:51:02.083280,2026-01-21,01:51:02,truck,ENTRY,9240,726,705
2026-01-21T01:51:04.362927,2026-01-21,01:51:04,motorcycle,ENTRY,9264,727,705
2026-01-21T01:51:04.973171,2026-01-21,01:51:04,car,EXIT,9267,727,706
2026-01-21T01:51:06.043793,2026-01-21,01:51:06,car,EXIT,9276,727,707
2026-01-21T01:51:08.602159,2026-01-21,01:51:08,motorcycle,ENTRY,9279,728,707
2026-01-21T01:51:08.937801,2026-01-21,01:51:08,car,EXIT,9279,728,708
2026-01-21T01:51:09.740433,2026-01-21,01:51:09,car,EXIT,9279,728,709
2026-01-21T01:51:10.813232,2026-01-21,01:51:10,car,ENTRY,9279,729,709
2026-01-21T01:51:11.615937,2026-01-21,01:51:11,motorcycle,ENTRY,9281,730,709
2026-01-21T01:51:12.823994,2026-01-21,01:51:12,truck,EXIT,9294,730,710
2026-01-21T01:51:13.093639,2026-01-21,01:51:13,truck,EXIT,9294,730,711
2026-01-21T01:51:14.502889,2026-01-21,01:51:14,motorcycle,ENTRY,9301,731,711
2026-01-21T01:51:16.578354,2026-01-21,01:51:16,bus,ENTRY,9321,732,711
2026-01-21T01:51:16.914335,2026-01-21,01:51:16,bus,ENTRY,9322,733,711
2026-01-21T01:51:18.521314,2026-01-21,01:51:18,car,EXIT,9326,733,712
2026-01-21T01:51:18.857001,2026-01-21,01:51:18,car,EXIT,9326,733,713
2026-01-21T01:51:19.661249,2026-01-21,01:51:19,car,EXIT,9326,733,714
2026-01-21T01:51:20.799354,2026-01-21,01:51:20,motorcycle,EXIT,9329,733,715
2026-01-21T01:51:21.137050,2026-01-21,01:51:21,motorcycle,EXIT,9337,733,716
2026-01-21T01:51:22.215572,2026-01-21,01:51:22,car,ENTRY,9346,734,716
2026-01-21T01:51:22.617538,2026-01-21,01:51:22,car,ENTRY,9346,735,716
2026-01-21T01:51:25.429407,2026-01-21,01:51:25,car,ENTRY,9358,736,716
2026-01-21T01:51:26.433284,2026-01-21,01:51:26,motorcycle,EXIT,9359,736,717
2026-01-21T01:51:26.634557,2026-01-21,01:51:26,car,ENTRY,9360,737,717
2026-01-21T01:51:27.171053,2026-01-21,01:51:27,motorcycle,ENTRY,9361,738,717
2026-01-21T01:51:27.843712,2026-01-21,01:51:27,bus,ENTRY,9371,739,717
2026-01-21T01:51:29.260200,2026-01-21,01:51:29,car,ENTRY,9394,740,717
2026-01-21T01:51:29.732011,2026-01-21,01:51:29,car,ENTRY,9397,741,717
2026-01-21T01:51:30.198693,2026-01-21,01:51:30,truck,EXIT,9398,741,718
2026-01-21T01:51:30.464359,2026-01-21,01:51:30,car,EXIT,9398,741,719
2026-01-21T01:51:32.215795,2026-01-21,01:51:32,motorcycle,ENTRY,9429,742,719
2026-01-21T01:51:32.557021,2026-01-21,01:51:32,car,EXIT,9439,742,720
2026-01-21T01:51:32.827812,2026-01-21,01:51:32,bus,ENTRY,9446,743,720
2026-01-21T01:51:33.034920,2026-01-21,01:51:33,car,EXIT,9447,743,721
2026-01-21T01:51:33.621275,2026-01-21,01:51:33,motorcycle,ENTRY,9448,744,721
2026-01-21T01:51:33.966807,2026-01-21,01:51:33,car,ENTRY,9453,746,721
2026-01-21T01:51:33.969579,2026-01-21,01:51:33,motorcycle,ENTRY,9453,746,721
2026-01-21T01:51:34.163278,2026-01-21,01:51:34,bus,EXIT,9458,746,722
2026-01-21T01:51:34.371961,2026-01-21,01:51:34,motorcycle,ENTRY,9460,747,722
2026-01-21T01:51:34.630880,2026-01-21,01:51:34,car,ENTRY,9460,748,723
2026-01-21T01:51:34.632145,2026-01-21,01:51:34,motorcycle,EXIT,9460,748,723
2026-01-21T01:51:35.707342,2026-01-21,01:51:35,car,ENTRY,9471,749,723
2026-01-21T01:51:36.248237,2026-01-21,01:51:36,motorcycle,ENTRY,9484,750,723
2026-01-21T01:51:36.643064,2026-01-21,01:51:36,motorcycle,ENTRY,9493,751,724
2026-01-21T01:51:36.644145,2026-01-21,01:51:36,car,EXIT,9493,751,724
2026-01-21T01:51:36.860606,2026-01-21,01:51:36,car,ENTRY,9500,752,724
2026-01-21T01:51:37.734115,2026-01-21,01:51:37,motorcycle,EXIT,9527,752,725
2026-01-21T01:51:39.280084,2026-01-21,01:51:39,car,ENTRY,9578,753,725
2026-01-21T01:51:40.023391,2026-01-21,01:51:40,truck,ENTRY,9599,754,725
2026-01-21T01:51:40.486062,2026-01-21,01:51:40,car,ENTRY,9611,755,725
2026-01-21T01:51:41.345625,2026-01-21,01:51:41,truck,ENTRY,9637,756,725
2026-01-21T01:51:41.476193,2026-01-21,01:51:41,car,EXIT,9639,756,726
2026-01-21T01:51:42.136776,2026-01-21,01:51:42,car,EXIT,9643,756,727
2026-01-21T01:51:43.674210,2026-01-21,01:51:43,car,EXIT,9643,756,728
2026-01-21T01:51:45.349510,2026-01-21,01:51:45,car,EXIT,9657,756,729
2026-01-21T01:51:45.416621,2026-01-21,01:51:45,truck,EXIT,9658,756,730
2026-01-21T01:51:47.027636,2026-01-21,01:51:47,motorcycle,ENTRY,9682,757,730
2026-01-21T01:51:48.967313,2026-01-21,01:51:48,bus,ENTRY,9698,758,730
2026-01-21T01:51:49.033554,2026-01-21,01:51:49,bus,ENTRY,9700,759,730
2026-01-21T01:51:49.370062,2026-01-21,01:51:49,bus,ENTRY,9708,760,730
2026-01-21T01:51:52.119729,2026-01-21,01:51:52,motorcycle,ENTRY,9742,761,730
2026-01-21T01:51:52.383385,2026-01-21,01:51:52,motorcycle,ENTRY,9744,762,730
2026-01-21T01:51:52.451421,2026-01-21,01:51:52,car,EXIT,9745,762,731
2026-01-21T01:51:56.001256,2026-01-21,01:51:56,car,EXIT,9782,762,732
2026-01-21T01:51:56.808397,2026-01-21,01:51:56,motorcycle,ENTRY,9786,763,732
2026-01-21T01:51:57.146563,2026-01-21,01:51:57,truck,ENTRY,9787,764,732
2026-01-21T01:51:57.546535,2026-01-21,01:51:57,car,EXIT,9787,764,733
2026-01-21T01:51:57.816569,2026-01-21,01:51:57,motorcycle,ENTRY,9789,765,733
2026-01-21T01:51:58.145869,2026-01-21,01:51:58,car,EXIT,9794,765,734
2026-01-21T01:51:58.755309,2026-01-21,01:51:58,truck,ENTRY,9803,766,734
2026-01-21T01:52:00.960262,2026-01-21,01:52:00,car,ENTRY,9806,767,734
2026-01-21T01:52:01.832777,2026-01-21,01:52:01,car,ENTRY,9818,768,734
2026-01-21T01:52:02.042818,2026-01-21,01:52:02,motorcycle,EXIT,9824,768,735
2026-01-21T01:52:03.715928,2026-01-21,01:52:03,car,ENTRY,9833,769,735
2026-01-21T01:52:03.916638,2026-01-21,01:52:03,motorcycle,ENTRY,9833,770,735
2026-01-21T01:52:04.518750,2026-01-21,01:52:04,car,ENTRY,9839,771,735
2026-01-21T01:52:05.059818,2026-01-21,01:52:05,car,EXIT,9850,771,736
2026-01-21T01:52:05.123206,2026-01-21,01:52:05,car,EXIT,9850,771,737
2026-01-21T01:52:05.265049,2026-01-21,01:52:05,car,EXIT,9851,771,738
2026-01-21T01:52:05.332050,2026-01-21,01:52:05,car,EXIT,9851,771,739
2026-01-21T01:52:05.864374,2026-01-21,01:52:05,car,EXIT,9851,771,740
2026-01-21T01:52:07.338679,2026-01-21,01:52:07,car,EXIT,9860,771,741
2026-01-21T01:52:07.400871,2026-01-21,01:52:07,motorcycle,EXIT,9860,771,742
2026-01-21T01:52:07.812140,2026-01-21,01:52:07,motorcycle,EXIT,9862,771,743
2026-01-21T01:52:07.953744,2026-01-21,01:52:07,motorcycle,ENTRY,9862,772,743
2026-01-21T01:52:08.745049,2026-01-21,01:52:08,motorcycle,ENTRY,9862,773,743
2026-01-21T01:52:10.557209,2026-01-21,01:52:10,motorcycle,EXIT,9865,773,744
2026-01-21T01:52:11.691689,2026-01-21,01:52:11,car,ENTRY,9865,774,744
2026-01-21T01:52:12.564043,2026-01-21,01:52:12,motorcycle,ENTRY,9866,775,744
2026-01-21T01:52:13.634254,2026-01-21,01:52:13,car,ENTRY,9870,776,744
2026-01-21T01:52:14.371088,2026-01-21,01:52:14,car,EXIT,9870,776,745
2026-01-21T01:52:15.107799,2026-01-21,01:52:15,bus,EXIT,9871,776,746
2026-01-21T01:52:18.196881,2026-01-21,01:52:18,bus,EXIT,9886,776,747
2026-01-21T01:52:19.871753,2026-01-21,01:52:19,motorcycle,EXIT,9887,776,748
2026-01-21T01:52:22.016088,2026-01-21,01:52:22,bus,EXIT,9890,776,749
2026-01-21T01:52:22.820898,2026-01-21,01:52:22,motorcycle,ENTRY,9890,777,749
2026-01-21T01:52:23.089580,2026-01-21,01:52:23,car,ENTRY,9890,778,749
2026-01-21T01:52:25.771092,2026-01-21,01:52:25,car,ENTRY,9893,779,749
2026-01-21T01:52:25.973817,2026-01-21,01:52:25,motorcycle,ENTRY,9893,780,749
2026-01-21T01:52:26.509417,2026-01-21,01:52:26,car,EXIT,9894,780,750
2026-01-21T01:52:28.117549,2026-01-21,01:52:28,car,EXIT,9894,780,751
2026-01-21T01:52:30.536756,2026-01-21,01:52:30,car,EXIT,9906,780,752
2026-01-21T01:52:31.273325,2026-01-21,01:52:31,car,EXIT,9907,780,753
2026-01-21T01:52:31.675963,2026-01-21,01:52:31,car,ENTRY,9907,781,753
2026-01-21T01:52:34.897019,2026-01-21,01:52:34,motorcycle,ENTRY,9911,782,753
2026-01-21T01:52:36.533590,2026-01-21,01:52:36,motorcycle,EXIT,9916,782,754
2026-01-21T01:52:37.608395,2026-01-21,01:52:37,car,ENTRY,9918,783,754
2026-01-21T01:52:38.686398,2026-01-21,01:52:38,car,EXIT,9925,783,755
2026-01-21T01:52:38.751281,2026-01-21,01:52:38,car,ENTRY,9925,784,755
2026-01-21T01:52:39.489567,2026-01-21,01:52:39,motorcycle,ENTRY,9926,785,755
2026-01-21T01:52:39.558427,2026-01-21,01:52:39,car,ENTRY,9926,786,755
2026-01-21T01:52:39.754537,2026-01-21,01:52:39,car,ENTRY,9926,787,755
2026-01-21T01:52:40.160689,2026-01-21,01:52:40,truck,ENTRY,9931,788,755
2026-01-21T01:52:41.771664,2026-01-21,01:52:41,car,EXIT,9952,788,756
2026-01-21T01:52:41.844776,2026-01-21,01:52:41,car,ENTRY,9953,789,756
2026-01-21T01:52:43.257505,2026-01-21,01:52:43,truck,ENTRY,9980,790,756
2026-01-21T01:52:44.060213,2026-01-21,01:52:44,car,EXIT,9992,790,757
2026-01-21T01:52:44.925892,2026-01-21,01:52:44,car,EXIT,10004,790,758
2026-01-21T01:52:47.147640,2026-01-21,01:52:47,truck,EXIT,10041,790,759
2026-01-21T01:52:48.218465,2026-01-21,01:52:48,car,EXIT,10055,790,760
2026-01-21T01:52:48.353378,2026-01-21,01:52:48,motorcycle,EXIT,10057,790,761
2026-01-21T01:52:49.755888,2026-01-21,01:52:49,bus,EXIT,10069,790,762
2026-01-21T01:52:50.101569,2026-01-21,01:52:50,bus,EXIT,10069,790,763
2026-01-21T01:52:51.032701,2026-01-21,01:52:51,car,ENTRY,10071,791,763
2026-01-21T01:52:52.021164,2026-01-21,01:52:52,motorcycle,ENTRY,10081,792,763
2026-01-21T01:52:52.084065,2026-01-21,01:52:52,motorcycle,EXIT,10081,792,764
2026-01-21T01:52:54.704888,2026-01-21,01:52:54,bus,ENTRY,10091,793,764
2026-01-21T01:52:55.505058,2026-01-21,01:52:55,motorcycle,ENTRY,10091,794,764
2026-01-21T01:52:56.776323,2026-01-21,01:52:56,car,ENTRY,10109,795,764
2026-01-21T01:53:01.733965,2026-01-21,01:53:01,car,EXIT,10126,795,765
2026-01-21T01:53:04.417317,2026-01-21,01:53:04,motorcycle,EXIT,10132,795,766
2026-01-21T01:53:04.820084,2026-01-21,01:53:04,car,ENTRY,10134,796,766
2026-01-21T01:53:04.889938,2026-01-21,01:53:04,bus,ENTRY,10134,797,766
2026-01-21T01:53:05.089594,2026-01-21,01:53:05,bus,ENTRY,10134,798,766
2026-01-21T01:53:06.501057,2026-01-21,01:53:06,bus,ENTRY,10147,799,766
2026-01-21T01:53:06.704305,2026-01-21,01:53:06,car,EXIT,10151,799,767
2026-01-21T01:53:06.769937,2026-01-21,01:53:06,bus,ENTRY,10153,800,767
2026-01-21T01:53:07.455874,2026-01-21,01:53:07,motorcycle,EXIT,10163,800,768
2026-01-21T01:53:07.583334,2026-01-21,01:53:07,motorcycle,ENTRY,10164,801,768
2026-01-21T01:53:08.122824,2026-01-21,01:53:08,bus,EXIT,10166,801,769
2026-01-21T01:53:08.322403,2026-01-21,01:53:08,truck,ENTRY,10166,802,769
2026-01-21T01:53:08.859925,2026-01-21,01:53:08,motorcycle,ENTRY,10166,803,769
2026-01-21T01:53:09.262346,2026-01-21,01:53:09,bus,EXIT,10166,803,770
2026-01-21T01:53:09.597552,2026-01-21,01:53:09,car,EXIT,10166,803,771
2026-01-21T01:53:10.401012,2026-01-21,01:53:10,truck,EXIT,10169,803,772
2026-01-21T01:53:11.004549,2026-01-21,01:53:11,car,EXIT,10183,803,773
2026-01-21T01:53:11.540997,2026-01-21,01:53:11,motorcycle,ENTRY,10198,804,774
2026-01-21T01:53:11.542371,2026-01-21,01:53:11,motorcycle,EXIT,10198,804,774
2026-01-21T01:53:12.007983,2026-01-21,01:53:12,motorcycle,ENTRY,10198,805,774
2026-01-21T01:53:12.930362,2026-01-21,01:53:12,motorcycle,ENTRY,10200,806,774
2026-01-21T01:53:15.651927,2026-01-21,01:53:15,car,EXIT,10224,806,775
2026-01-21T01:53:16.997375,2026-01-21,01:53:16,bus,EXIT,10242,806,776
2026-01-21T01:53:18.073565,2026-01-21,01:53:18,motorcycle,ENTRY,10257,807,776
2026-01-21T01:53:19.710799,2026-01-21,01:53:19,motorcycle,EXIT,10262,807,777
2026-01-21T01:53:19.778350,2026-01-21,01:53:19,bus,EXIT,10262,807,778
2026-01-21T01:53:20.247603,2026-01-21,01:53:20,motorcycle,EXIT,10264,807,779
2026-01-21T01:53:20.582264,2026-01-21,01:53:20,bus,ENTRY,10269,808,779
2026-01-21T01:53:20.714596,2026-01-21,01:53:20,truck,ENTRY,10271,809,779
2026-01-21T01:53:22.123451,2026-01-21,01:53:22,truck,ENTRY,10294,810,779
2026-01-21T01:53:22.935565,2026-01-21,01:53:22,car,ENTRY,10310,811,779
2026-01-21T01:53:26.679282,2026-01-21,01:53:26,truck,EXIT,10377,811,780
2026-01-21T01:53:27.349995,2026-01-21,01:53:27,motorcycle,ENTRY,10377,812,780
2026-01-21T01:53:27.684983,2026-01-21,01:53:27,motorcycle,ENTRY,10377,813,780
2026-01-21T01:53:29.022441,2026-01-21,01:53:29,truck,EXIT,10377,813,781
2026-01-21T01:53:30.629885,2026-01-21,01:53:30,truck,ENTRY,10379,814,781
2026-01-21T01:53:32.709582,2026-01-21,01:53:32,motorcycle,EXIT,10380,814,782
2026-01-21T01:53:34.316190,2026-01-21,01:53:34,motorcycle,EXIT,10382,814,783
2026-01-21T01:53:34.450356,2026-01-21,01:53:34,motorcycle,ENTRY,10382,815,783
2026-01-21T01:53:36.529930,2026-01-21,01:53:36,motorcycle,EXIT,10384,815,784
2026-01-21T01:53:39.619342,2026-01-21,01:53:39,motorcycle,ENTRY,10420,816,784
2026-01-21T01:53:40.691606,2026-01-21,01:53:40,motorcycle,EXIT,10438,816,785
2026-01-21T01:53:40.826825,2026-01-21,01:53:40,car,ENTRY,10439,817,785
2026-01-21T01:53:42.500890,2026-01-21,01:53:42,truck,EXIT,10456,817,786
2026-01-21T01:53:43.303585,2026-01-21,01:53:43,car,EXIT,10461,817,787
2026-01-21T01:53:44.039170,2026-01-21,01:53:44,car,ENTRY,10466,818,787
2026-01-21T01:53:44.723688,2026-01-21,01:53:44,motorcycle,ENTRY,10474,819,788
2026-01-21T01:53:44.725278,2026-01-21,01:53:44,bus,EXIT,10474,819,788
2026-01-21T01:53:45.277213,2026-01-21,01:53:45,motorcycle,ENTRY,10475,820,788
2026-01-21T01:53:45.877474,2026-01-21,01:53:45,car,EXIT,10477,820,789
2026-01-21T01:53:47.964920,2026-01-21,01:53:47,car,EXIT,10486,820,790
2026-01-21T01:53:49.364918,2026-01-21,01:53:49,car,ENTRY,10488,821,790
2026-01-21T01:53:50.772704,2026-01-21,01:53:50,car,ENTRY,10489,822,790
2026-01-21T01:53:51.111348,2026-01-21,01:53:51,bus,ENTRY,10489,823,790
2026-01-21T01:53:51.244297,2026-01-21,01:53:51,car,EXIT,10489,823,791
2026-01-21T01:53:51.375519,2026-01-21,01:53:51,car,EXIT,10489,823,792
2026-01-21T01:53:51.984462,2026-01-21,01:53:51,car,ENTRY,10498,824,792
2026-01-21T01:53:53.387449,2026-01-21,01:53:53,motorcycle,EXIT,10499,824,793
2026-01-21T01:53:54.528787,2026-01-21,01:53:54,truck,EXIT,10500,824,794
2026-01-21T01:53:55.465691,2026-01-21,01:53:55,motorcycle,EXIT,10508,824,795
2026-01-21T01:53:55.603094,2026-01-21,01:53:55,bus,ENTRY,10508,825,795
2026-01-21T01:53:55.870784,2026-01-21,01:53:55,bus,ENTRY,10508,826,795
2026-01-21T01:53:57.681949,2026-01-21,01:53:57,motorcycle,EXIT,10512,826,796
2026-01-21T01:53:58.423149,2026-01-21,01:53:58,bus,ENTRY,10520,827,796
2026-01-21T01:54:01.568890,2026-01-21,01:54:01,motorcycle,EXIT,10522,827,797
2026-01-21T01:54:02.974720,2026-01-21,01:54:02,car,EXIT,10523,827,798
2026-01-21T01:54:04.719622,2026-01-21,01:54:04,car,ENTRY,10526,828,798
2026-01-21T01:54:07.134153,2026-01-21,01:54:07,car,ENTRY,10533,829,798
2026-01-21T01:54:08.142417,2026-01-21,01:54:08,car,EXIT,10540,829,799
2026-01-21T01:54:08.611493,2026-01-21,01:54:08,car,EXIT,10540,829,800
2026-01-21T01:54:08.678243,2026-01-21,01:54:08,car,ENTRY,10540,830,800
2026-01-21T01:54:09.214291,2026-01-21,01:54:09,car,EXIT,10541,830,801
2026-01-21T01:54:09.414966,2026-01-21,01:54:09,truck,EXIT,10542,830,802
2026-01-21T01:54:10.957311,2026-01-21,01:54:10,truck,EXIT,10548,830,803
2026-01-21T01:54:12.101574,2026-01-21,01:54:12,bus,ENTRY,10561,831,803
2026-01-21T01:54:13.238464,2026-01-21,01:54:13,motorcycle,ENTRY,10561,832,803
2026-01-21T01:54:13.369900,2026-01-21,01:54:13,bus,EXIT,10561,832,804
2026-01-21T01:54:15.848680,2026-01-21,01:54:15,car,ENTRY,10566,833,804
2026-01-21T01:54:16.786728,2026-01-21,01:54:16,car,EXIT,10571,833,805
2026-01-21T01:54:19.199208,2026-01-21,01:54:19,car,ENTRY,10574,834,805
2026-01-21T01:54:20.678034,2026-01-21,01:54:20,car,EXIT,10575,834,806
2026-01-21T01:54:22.018954,2026-01-21,01:54:22,truck,ENTRY,10576,835,806
2026-01-21T01:54:23.291921,2026-01-21,01:54:23,bus,EXIT,10577,835,807
2026-01-21T01:54:23.560056,2026-01-21,01:54:23,motorcycle,EXIT,10577,835,808
2026-01-21T01:54:25.303416,2026-01-21,01:54:25,car,ENTRY,10579,836,808
2026-01-21T01:54:26.442813,2026-01-21,01:54:26,motorcycle,ENTRY,10579,837,808
2026-01-21T01:54:26.912181,2026-01-21,01:54:26,motorcycle,ENTRY,10579,838,808
2026-01-21T01:54:28.998176,2026-01-21,01:54:28,car,ENTRY,10592,839,808
2026-01-21T01:54:29.663780,2026-01-21,01:54:29,motorcycle,ENTRY,10592,840,808
2026-01-21T01:54:31.408213,2026-01-21,01:54:31,bus,EXIT,10594,840,809
2026-01-21T01:54:31.742910,2026-01-21,01:54:31,car,EXIT,10594,840,810
2026-01-21T01:54:32.145783,2026-01-21,01:54:32,truck,ENTRY,10595,841,810
2026-01-21T01:54:34.224492,2026-01-21,01:54:34,car,ENTRY,10597,842,810
2026-01-21T01:54:35.767753,2026-01-21,01:54:35,car,ENTRY,10610,843,810
2026-01-21T01:54:36.104163,2026-01-21,01:54:36,car,ENTRY,10611,844,810
2026-01-21T01:54:37.776107,2026-01-21,01:54:37,car,EXIT,10614,844,811
2026-01-21T01:54:38.050831,2026-01-21,01:54:38,truck,EXIT,10618,844,812
2026-01-21T01:54:38.521126,2026-01-21,01:54:38,motorcycle,ENTRY,10625,845,812
2026-01-21T01:54:38.853900,2026-01-21,01:54:38,motorcycle,ENTRY,10629,846,812
2026-01-21T01:54:40.069534,2026-01-21,01:54:40,motorcycle,ENTRY,10646,847,812
2026-01-21T01:54:40.268162,2026-01-21,01:54:40,car,ENTRY,10650,848,812
2026-01-21T01:54:42.411381,2026-01-21,01:54:42,car,EXIT,10665,848,813
2026-01-21T01:54:42.950368,2026-01-21,01:54:42,bus,EXIT,10673,848,814
2026-01-21T01:54:43.549154,2026-01-21,01:54:43,motorcycle,EXIT,10685,848,815
2026-01-21T01:54:44.289718,2026-01-21,01:54:44,motorcycle,ENTRY,10696,849,815
2026-01-21T01:54:44.558739,2026-01-21,01:54:44,motorcycle,ENTRY,10704,850,815
2026-01-21T01:54:45.900928,2026-01-21,01:54:45,motorcycle,EXIT,10741,850,816
2026-01-21T01:54:46.774208,2026-01-21,01:54:46,car,EXIT,10755,850,817
2026-01-21T01:54:47.042932,2026-01-21,01:54:47,car,EXIT,10757,850,818
2026-01-21T01:54:50.332127,2026-01-21,01:54:50,car,EXIT,10783,850,819
2026-01-21T01:54:51.202241,2026-01-21,01:54:51,truck,EXIT,10811,850,820
2026-01-21T01:54:52.470115,2026-01-21,01:54:52,car,EXIT,10829,850,821
2026-01-21T01:54:53.145978,2026-01-21,01:54:53,truck,EXIT,10839,850,822
2026-01-21T01:54:53.211823,2026-01-21,01:54:53,car,ENTRY,10839,851,822
2026-01-21T01:54:53.408881,2026-01-21,01:54:53,truck,EXIT,10840,851,823
2026-01-21T01:54:53.478658,2026-01-21,01:54:53,motorcycle,ENTRY,10840,852,823
2026-01-21T01:54:53.613321,2026-01-21,01:54:53,car,ENTRY,10840,853,823
2026-01-21T01:54:56.558588,2026-01-21,01:54:56,car,EXIT,10889,853,824
2026-01-21T01:54:56.833435,2026-01-21,01:54:56,car,ENTRY,10892,854,824
2026-01-21T01:54:58.103824,2026-01-21,01:54:58,car,EXIT,10918,854,825
2026-01-21T01:54:58.506026,2026-01-21,01:54:58,motorcycle,ENTRY,10930,855,825
2026-01-21T01:54:59.181204,2026-01-21,01:54:59,motorcycle,ENTRY,10943,856,825
2026-01-21T01:54:59.581587,2026-01-21,01:54:59,car,EXIT,10951,856,826
2026-01-21T01:55:00.266415,2026-01-21,01:55:00,motorcycle,ENTRY,10971,857,826
2026-01-21T01:55:01.452532,2026-01-21,01:55:01,bus,ENTRY,10979,858,826
2026-01-21T01:55:01.597190,2026-01-21,01:55:01,bus,ENTRY,10979,859,826
2026-01-21T01:55:02.120512,2026-01-21,01:55:02,car,ENTRY,10979,860,826
2026-01-21T01:55:02.398320,2026-01-21,01:55:02,car,ENTRY,10979,861,826
2026-01-21T01:55:04.410860,2026-01-21,01:55:04,car,EXIT,10983,861,827
2026-01-21T01:55:07.969427,2026-01-21,01:55:07,car,EXIT,11011,861,828
2026-01-21T01:55:08.372394,2026-01-21,01:55:08,car,EXIT,11011,861,829
2026-01-21T01:55:08.575107,2026-01-21,01:55:08,bus,ENTRY,11011,862,829
